"","control","treatment","variance","levels","groups","sampled_numbers","repeats","diff","label"
"7446",2.84249084249084,3.01538461538462,1.98255491504344,5,2,598,100,0.172893772893773,"rand"
"7447",2.98901098901099,3.08923076923077,2.08520865195543,5,2,598,100,0.10021978021978,"rand"
"7448",3.04395604395604,2.81538461538462,2.01364682946505,5,2,598,100,0.228571428571428,"rand"
"7449",2.95604395604396,2.94461538461538,1.92042710766766,5,2,598,100,0.0114285714285716,"rand"
"7450",2.91941391941392,3.06153846153846,2.02678946572327,5,2,598,100,0.142124542124542,"rand"
"7451",2.89377289377289,3.08923076923077,1.93969849246231,5,2,598,100,0.195457875457876,"rand"
"7452",2.98534798534799,3.04,1.99474798742878,5,2,598,100,0.0546520146520146,"rand"
"7453",2.95238095238095,2.77230769230769,1.83642011618852,5,2,598,100,0.18007326007326,"rand"
"7454",2.84981684981685,2.99692307692308,2.01850949283766,5,2,598,100,0.147106227106227,"rand"
"7455",2.88644688644689,2.99692307692308,2.02058228713243,5,2,598,100,0.110476190476191,"rand"
"7456",3.02197802197802,3.00615384615385,1.87921771622886,5,2,598,100,0.0158241758241759,"rand"
"7457",2.85714285714286,2.95076923076923,2.12050497750738,5,2,598,100,0.0936263736263734,"rand"
"7458",3.003663003663,2.90461538461538,2.01087936897419,5,2,598,100,0.0990476190476191,"rand"
"7459",2.91941391941392,3,2.10584696055528,5,2,598,100,0.0805860805860807,"rand"
"7460",2.94871794871795,3.00615384615385,1.8521929603424,5,2,598,100,0.0574358974358971,"rand"
"7461",2.90842490842491,3.08615384615385,1.91789773841336,5,2,598,100,0.177728937728938,"rand"
"7462",2.83516483516484,2.92307692307692,2.05997658302662,5,2,598,100,0.0879120879120876,"rand"
"7463",2.93040293040293,2.88,2.02072794294774,5,2,598,100,0.0504029304029303,"rand"
"7464",3.16483516483516,2.98461538461538,2.08932062766452,5,2,598,100,0.18021978021978,"rand"
"7465",2.99267399267399,2.94461538461538,1.91177739309703,5,2,598,100,0.0480586080586081,"rand"
"7466",2.95604395604396,2.95692307692308,1.97465588813633,5,2,598,100,0.000879120879120787,"rand"
"7467",2.95238095238095,3.01230769230769,2.05504949496647,5,2,598,100,0.0599267399267398,"rand"
"7468",3.06959706959707,2.98153846153846,1.9442502366907,5,2,598,100,0.0880586080586081,"rand"
"7469",3.08424908424908,3.06769230769231,2.1233060508787,5,2,598,100,0.0165567765567767,"rand"
"7470",2.98168498168498,3.03076923076923,1.93795342375198,5,2,598,100,0.0490842490842489,"rand"
"7471",2.88644688644689,2.96,1.93762569816754,5,2,598,100,0.0735531135531136,"rand"
"7472",2.99267399267399,3.09230769230769,2.08490613603133,5,2,598,100,0.0996336996336997,"rand"
"7473",2.95970695970696,3.06461538461538,1.83556578881027,5,2,598,100,0.104908424908425,"rand"
"7474",3.12087912087912,2.88307692307692,1.96810417752083,5,2,598,100,0.237802197802198,"rand"
"7475",2.84981684981685,2.99076923076923,2.03477812697826,5,2,598,100,0.140952380952381,"rand"
"7476",2.99267399267399,3.14461538461538,2.15345680464754,5,2,598,100,0.151941391941392,"rand"
"7477",2.96336996336996,3,1.97961939015031,5,2,598,100,0.0366300366300365,"rand"
"7478",3.02197802197802,2.82769230769231,1.9963474003238,5,2,598,100,0.194285714285714,"rand"
"7479",2.98901098901099,2.99076923076923,1.97309849134188,5,2,598,100,0.00175824175824157,"rand"
"7480",2.92673992673993,3.11076923076923,2.00598309272113,5,2,598,100,0.184029304029304,"rand"
"7481",3.07692307692308,3.09230769230769,2.06139112507913,5,2,598,100,0.0153846153846153,"rand"
"7482",2.98168498168498,3,2.08535710884411,5,2,598,100,0.0183150183150182,"rand"
"7483",2.98534798534799,3.10153846153846,2.00936959042705,5,2,598,100,0.116190476190476,"rand"
"7484",2.94139194139194,2.91076923076923,1.87874993697585,5,2,598,100,0.030622710622711,"rand"
"7485",3.07326007326007,2.97538461538462,1.9627457241615,5,2,598,100,0.0978754578754581,"rand"
"7486",2.77655677655678,2.90769230769231,2.03543077707377,5,2,598,100,0.131135531135531,"rand"
"7487",3.01831501831502,2.97230769230769,2.09040744413259,5,2,598,100,0.0460073260073259,"rand"
"7488",3.17582417582418,2.86769230769231,2.03175576881061,5,2,598,100,0.308131868131868,"rand"
"7489",2.97802197802198,3.00923076923077,2.05190108849711,5,2,598,100,0.0312087912087913,"rand"
"7490",2.94871794871795,3.05846153846154,2.0384559363148,5,2,598,100,0.109743589743589,"rand"
"7491",2.99267399267399,3.01846153846154,2.033456020347,5,2,598,100,0.0257875457875456,"rand"
"7492",2.98168498168498,2.95076923076923,1.97363909850255,5,2,598,100,0.0309157509157512,"rand"
"7493",3.23809523809524,2.95076923076923,1.94469840843011,5,2,598,100,0.287326007326008,"rand"
"7494",3.05128205128205,3.06153846153846,1.98001154042229,5,2,598,100,0.0102564102564102,"rand"
"7495",3.07326007326007,2.98461538461538,2.04459588914472,5,2,598,100,0.0886446886446888,"rand"
"7496",3.09157509157509,2.91692307692308,1.97988829319395,5,2,598,100,0.174652014652015,"rand"
"7497",3.07326007326007,3.01230769230769,1.98498624672975,5,2,598,100,0.0609523809523811,"rand"
"7498",2.84249084249084,3.02461538461538,2.07194556954225,5,2,598,100,0.182124542124542,"rand"
"7499",2.9047619047619,2.92923076923077,2.02845050223246,5,2,598,100,0.0244688644688646,"rand"
"7500",3.0989010989011,3.05538461538462,1.97925244953866,5,2,598,100,0.0435164835164836,"rand"
"7501",3.04587155963303,2.92114695340502,1.97176717671767,5,2,606,100,0.12472460622801,"rand"
"7502",2.94495412844037,3.0179211469534,1.94829937539208,5,2,606,100,0.072967018513038,"rand"
"7503",3.03975535168196,3.02150537634409,2.01389138913891,5,2,606,100,0.0182499753378713,"rand"
"7504",3.07951070336391,2.85304659498208,2.02417969069634,5,2,606,100,0.226464108381836,"rand"
"7505",3.01223241590214,3.0179211469534,2.08077080435316,5,2,606,100,0.00568873105126411,"rand"
"7506",3.04892966360856,3.01433691756272,1.98238005618744,5,2,606,100,0.0345927460458384,"rand"
"7507",3.03669724770642,2.93906810035842,2.10075825764395,5,2,606,100,0.0976291473479987,"rand"
"7508",2.93272171253823,2.96415770609319,1.96084335706298,5,2,606,100,0.0314359935549637,"rand"
"7509",2.95412844036697,3.03942652329749,1.93714644191692,5,2,606,100,0.0852980829305183,"rand"
"7510",3.10703363914373,3.00358422939068,1.90059733246052,5,2,606,100,0.10344940975305,"rand"
"7511",2.97553516819572,3.06093189964158,1.88572948203911,5,2,606,100,0.0853967314458584,"rand"
"7512",3.03058103975535,2.88172043010753,2.03326787224177,5,2,606,100,0.148860609647825,"rand"
"7513",3.02446483180428,2.90681003584229,1.91977743228868,5,2,606,100,0.117654795961988,"rand"
"7514",2.86238532110092,2.96774193548387,1.99865804762294,5,2,606,100,0.105356614382953,"rand"
"7515",3.07339449541284,2.94982078853047,1.89724790660884,5,2,606,100,0.123573706882378,"rand"
"7516",2.96941896024465,2.9426523297491,1.95518097264272,5,2,606,100,0.0267666304955445,"rand"
"7517",3.03363914373089,3.05017921146953,1.96689032539618,5,2,606,100,0.0165400677386471,"rand"
"7518",3.00611620795107,3.02508960573477,1.94523361427052,5,2,606,100,0.018973397783697,"rand"
"7519",3.02446483180428,3.04659498207885,2.11284673921938,5,2,606,100,0.0221301502745717,"rand"
"7520",3.03669724770642,2.98924731182796,1.97167989526225,5,2,606,100,0.0474499358784648,"rand"
"7521",3.01529051987768,2.97132616487455,2.05121512151215,5,2,606,100,0.0439643550031237,"rand"
"7522",2.96330275229358,3.00716845878136,2.08567765867496,5,2,606,100,0.0438657064877837,"rand"
"7523",2.92048929663609,3,2.01137931975016,5,2,606,100,0.0795107033639142,"rand"
"7524",2.97859327217125,3.10752688172043,1.99690423587813,5,2,606,100,0.128933609549176,"rand"
"7525",2.90519877675841,2.92831541218638,1.97802962114393,5,2,606,100,0.0231166354279702,"rand"
"7526",2.98470948012232,2.95698924731183,1.95788942530617,5,2,606,100,0.0277202328104962,"rand"
"7527",3.02140672782875,2.93548387096774,2.10380219840166,5,2,606,100,0.085922856861004,"rand"
"7528",3.07033639143731,3.08602150537634,2.06504923219595,5,2,606,100,0.015685113939035,"rand"
"7529",3.04892966360856,3.01075268817204,1.99405667839511,5,2,606,100,0.0381769754365195,"rand"
"7530",3.03975535168196,2.91039426523297,2.05911136568202,5,2,606,100,0.129361086448982,"rand"
"7531",2.92966360856269,2.81362007168459,1.83755011864823,5,2,606,100,0.116043536878103,"rand"
"7532",3.0519877675841,2.96415770609319,1.99821345770941,5,2,606,100,0.0878300614909082,"rand"
"7533",2.77064220183486,2.95698924731183,1.99753702642992,5,2,606,100,0.186347045476966,"rand"
"7534",2.97859327217125,2.92831541218638,1.87073889207103,5,2,606,100,0.0502778599848739,"rand"
"7535",3.14984709480122,3.06093189964158,2.08398658047623,5,2,606,100,0.0889151951596463,"rand"
"7536",3.01223241590214,3.05017921146953,2.00572784551182,5,2,606,100,0.0379467955673931,"rand"
"7537",3.06422018348624,3.05376344086022,2.0923328696506,5,2,606,100,0.0104567426260234,"rand"
"7538",3.1039755351682,3.17921146953405,1.97083708370837,5,2,606,100,0.0752359343658546,"rand"
"7539",3.04587155963303,2.90681003584229,2.13355426451736,5,2,606,100,0.139061523790734,"rand"
"7540",2.96941896024465,3.12903225806452,1.93865204702288,5,2,606,100,0.159613297819868,"rand"
"7541",2.91131498470948,3.02508960573477,2.07801871096201,5,2,606,100,0.113774621025287,"rand"
"7542",3.00611620795107,2.85663082437276,1.99936720944822,5,2,606,100,0.14948538357831,"rand"
"7543",2.96941896024465,2.97132616487455,2.05531462237133,5,2,606,100,0.00190720462990379,"rand"
"7544",3,3.21863799283154,2.05761939830347,5,2,606,100,0.218637992831541,"rand"
"7545",2.99694189602446,2.99641577060932,1.93056760221477,5,2,606,100,0.000526125415146073,"rand"
"7546",3.02752293577982,3.0179211469534,2.03913482257317,5,2,606,100,0.00960178882641172,"rand"
"7547",2.84097859327217,3.0573476702509,2.0724981589068,5,2,606,100,0.216369076978725,"rand"
"7548",2.84403669724771,3.03225806451613,1.89601505605106,5,2,606,100,0.188221367268423,"rand"
"7549",3.03975535168196,2.80286738351254,2.0216348907618,5,2,606,100,0.236887968169412,"rand"
"7550",2.95718654434251,3.04659498207885,1.952063388157,5,2,606,100,0.0894084377363455,"rand"
"7551",3.08868501529052,3.05017921146953,1.98999809071816,5,2,606,100,0.038505803820986,"rand"
"7552",2.80428134556575,2.88530465949821,1.85585467637673,5,2,606,100,0.0810233139324583,"rand"
"7553",2.88379204892966,3.01433691756272,1.99354117229905,5,2,606,100,0.130544868633061,"rand"
"7554",3.00611620795107,2.9820788530466,1.97187627853694,5,2,606,100,0.024037354904475,"rand"
"7555",2.99388379204893,3,1.91403867659493,5,2,606,100,0.00611620795107015,"rand"
"7556",2.84709480122324,2.92831541218638,2.09242015110602,5,2,606,100,0.0812206109631384,"rand"
"7557",2.88379204892966,2.96774193548387,2.05182609170008,5,2,606,100,0.0839498865542074,"rand"
"7558",2.97247706422018,3.0179211469534,2.10243569811527,5,2,606,100,0.0454440827332214,"rand"
"7559",2.92048929663609,3.0179211469534,1.90788806153343,5,2,606,100,0.097431850317319,"rand"
"7560",2.99082568807339,2.99641577060932,1.81152660720618,5,2,606,100,0.00559008253592452,"rand"
"7561",2.93577981651376,2.8494623655914,2.11314131413141,5,2,606,100,0.0863174509223636,"rand"
"7562",2.88073394495413,2.93189964157706,2.01396503286692,5,2,606,100,0.0511656966229324,"rand"
"7563",3.00917431192661,3.04659498207885,2.05219431034012,5,2,606,100,0.0374206701522475,"rand"
"7564",3.07645259938838,2.93189964157706,1.96023238687505,5,2,606,100,0.144552957811318,"rand"
"7565",3.00305810397554,2.97849462365591,1.97844420805717,5,2,606,100,0.0245634803196211,"rand"
"7566",2.97247706422018,2.9247311827957,2.00085099419033,5,2,606,100,0.0477458814244844,"rand"
"7567",3.05810397553517,2.93189964157706,1.9702479338843,5,2,606,100,0.126204333958107,"rand"
"7568",3.09785932721713,3.05376344086022,2.14769386029512,5,2,606,100,0.0440958863569105,"rand"
"7569",3.00305810397554,3.0752688172043,1.90281209939176,5,2,606,100,0.0722107132287659,"rand"
"7570",2.85015290519878,2.97849462365591,1.95373264599187,5,2,606,100,0.128341718457137,"rand"
"7571",3.03363914373089,3.06810035842294,2.0834956222895,5,2,606,100,0.0344612146920524,"rand"
"7572",3.00611620795107,3.02508960573477,1.86258898617134,5,2,606,100,0.018973397783697,"rand"
"7573",2.94495412844037,3.02150537634409,1.94340888634318,5,2,606,100,0.0765512479037191,"rand"
"7574",2.94495412844037,2.96415770609319,2.02100210021002,5,2,606,100,0.019203577652823,"rand"
"7575",3.08256880733945,3.02150537634409,2.17058342197856,5,2,606,100,0.0610634309953637,"rand"
"7576",2.97553516819572,3.00358422939068,1.98499031721354,5,2,606,100,0.0280490611949626,"rand"
"7577",2.97247706422018,2.87455197132616,1.99802525707116,5,2,606,100,0.0979250928940187,"rand"
"7578",3.01223241590214,2.9426523297491,1.95332624171508,5,2,606,100,0.0695800861530369,"rand"
"7579",3.04892966360856,3.00358422939068,2.02731091290947,5,2,606,100,0.0453454342178814,"rand"
"7580",3.14373088685015,3.01433691756272,2.0210048277555,5,2,606,100,0.129393969287429,"rand"
"7581",2.92660550458716,3.10035842293907,2.12557619398303,5,2,606,100,0.173752918351912,"rand"
"7582",2.97247706422018,3.00358422939068,2.00974279246106,5,2,606,100,0.0311071651704977,"rand"
"7583",3.12538226299694,2.82795698924731,1.8692878378747,5,2,606,100,0.29742527374963,"rand"
"7584",3.07645259938838,2.87096774193548,1.98809971906282,5,2,606,100,0.205484857452895,"rand"
"7585",2.92966360856269,2.81003584229391,2.01069197828874,5,2,606,100,0.119627766268784,"rand"
"7586",2.97859327217125,3.06093189964158,2.07906608842702,5,2,606,100,0.0823386274703228,"rand"
"7587",2.96941896024465,2.93548387096774,2.05075416632572,5,2,606,100,0.0339350892769064,"rand"
"7588",2.99694189602446,3.0179211469534,2.07268363199956,5,2,606,100,0.0209792509289399,"rand"
"7589",3.04281345565749,3.06093189964158,2.03208957259362,5,2,606,100,0.0181184439840845,"rand"
"7590",2.93272171253823,3.01075268817204,2.02050295938685,5,2,606,100,0.0780309756338169,"rand"
"7591",3.01834862385321,2.96057347670251,1.9354690014456,5,2,606,100,0.0577751471507018,"rand"
"7592",3.14678899082569,2.97849462365591,1.9720481139023,5,2,606,100,0.168294367169774,"rand"
"7593",3.01834862385321,3.13620071684588,2.00133104219513,5,2,606,100,0.117852092992667,"rand"
"7594",3.01834862385321,3.02867383512545,2.05235796306903,5,2,606,100,0.010325211272237,"rand"
"7595",2.87767584097859,3.08602150537634,1.91335133513351,5,2,606,100,0.208345664397751,"rand"
"7596",3.07645259938838,2.9426523297491,2.07415923410523,5,2,606,100,0.133800269639275,"rand"
"7597",2.95718654434251,2.88530465949821,2.07026157161171,5,2,606,100,0.0718818848442999,"rand"
"7598",3.1039755351682,2.88172043010753,1.99503859476857,5,2,606,100,0.222255105060669,"rand"
"7599",3.06727828746177,3.11469534050179,1.97882333687914,5,2,606,100,0.0474170530400184,"rand"
"7600",3.02446483180428,3.06093189964158,1.92391511878461,5,2,606,100,0.0364670678372954,"rand"
"7601",2.97444089456869,2.99335548172757,1.98342109877731,5,2,614,100,0.0189145871588847,"rand"
"7602",2.98722044728434,2.9734219269103,1.95067776886249,5,2,614,100,0.0137985203740461,"rand"
"7603",3.00958466453674,3.08305647840532,2.00770493806824,5,2,614,100,0.0734718138685748,"rand"
"7604",2.93929712460064,2.96677740863787,2.0287606739961,5,2,614,100,0.0274802840372348,"rand"
"7605",3.07667731629393,2.9734219269103,2.058047409281,5,2,614,100,0.103255389383631,"rand"
"7606",3.02875399361022,3.06976744186047,2.00739674054551,5,2,614,100,0.0410134482502418,"rand"
"7607",2.99361022364217,2.93355481727575,2.09006806914252,5,2,614,100,0.0600554063664251,"rand"
"7608",2.86261980830671,3.0531561461794,1.92791631905883,5,2,614,100,0.190536337872693,"rand"
"7609",2.99680511182109,3.01328903654485,1.94940512564363,5,2,614,100,0.0164839247237643,"rand"
"7610",3.01597444089457,3.06644518272425,1.88251563571053,5,2,614,100,0.0504707418296837,"rand"
"7611",3.02555910543131,3.04983388704319,1.87950805298872,5,2,614,100,0.0242747816118798,"rand"
"7612",2.89776357827476,3.02325581395349,2.05543570096338,5,2,614,100,0.125492235678728,"rand"
"7613",3.05111821086262,2.88704318936877,1.97630067325217,5,2,614,100,0.164075021493849,"rand"
"7614",2.86900958466454,2.93687707641196,1.94475825092592,5,2,614,100,0.0678674917474233,"rand"
"7615",3.06070287539936,2.90697674418605,1.95247647337014,5,2,614,100,0.153726131213315,"rand"
"7616",2.98083067092652,3.01328903654485,1.90537273302124,5,2,614,100,0.032458365618333,"rand"
"7617",2.96485623003195,3.16943521594684,1.98596107146463,5,2,614,100,0.204578985914895,"rand"
"7618",2.95207667731629,3.00332225913621,1.97664075327726,5,2,614,100,0.0512455818199187,"rand"
"7619",3.12460063897764,2.98338870431894,2.07196943530775,5,2,614,100,0.141211934658699,"rand"
"7620",2.94249201277955,3.01328903654485,1.97990339601788,5,2,614,100,0.070797023765298,"rand"
"7621",2.98083067092652,3.02990033222591,2.06686026430594,5,2,614,100,0.0490696612993959,"rand"
"7622",3.02875399361022,2.86046511627907,2.09661726650052,5,2,614,100,0.168288877331153,"rand"
"7623",3.03194888178914,3.10299003322259,2.00042775690655,5,2,614,100,0.0710411514334539,"rand"
"7624",2.90095846645367,2.97674418604651,1.97332497303272,5,2,614,100,0.0757857195928375,"rand"
"7625",2.87539936102236,2.98006644518272,1.98646322087666,5,2,614,100,0.10466708416036,"rand"
"7626",2.96166134185304,2.9734219269103,1.99893724992162,5,2,614,100,0.0117605850572637,"rand"
"7627",2.98083067092652,3.09634551495017,2.03611490453847,5,2,614,100,0.115514844023648,"rand"
"7628",3.12460063897764,3.00996677740864,2.11276841081667,5,2,614,100,0.114633861568998,"rand"
"7629",3.0702875399361,3.00996677740864,1.93798056230107,5,2,614,100,0.0603207625274642,"rand"
"7630",2.9297124600639,2.98006644518272,1.98812908162452,5,2,614,100,0.0503539851188264,"rand"
"7631",2.96166134185304,2.84717607973422,1.93233470250968,5,2,614,100,0.114485262118816,"rand"
"7632",2.81150159744409,3.03986710963455,2.00228756954371,5,2,614,100,0.228365512190462,"rand"
"7633",2.80830670926518,3.00664451827243,1.94864791621278,5,2,614,100,0.198337809007249,"rand"
"7634",3.05431309904153,2.99335548172757,1.95535652608254,5,2,614,100,0.0609576173139588,"rand"
"7635",3.11501597444089,2.9734219269103,2.07948307836188,5,2,614,100,0.141594047530596,"rand"
"7636",3.12779552715655,3.01993355481728,2.02047919401034,5,2,614,100,0.107861972339274,"rand"
"7637",3.09904153354633,3.09966777408638,2.0080583024693,5,2,614,100,0.00062624054005278,"rand"
"7638",3.13099041533546,3.07308970099668,2.0889654659362,5,2,614,100,0.0579007143387855,"rand"
