"","tb_check","tb_ryan_core","tb_ryan_fund","nk_check","nk_ryan_core","nk_ryan_fund","mw_check","mw_ryan_core","mw_ryan_fund","age","race","gender","educ","empl","inc","pid","ideol","interest","official","interest.text","official.text","inc.text","educ.text","pid_follow","ideol_follow","tb","nk","mw","tb_supp","nk_supp","mw_supp","media","part","tb_rand_order","nk_rand_order","mw_rand_order"
"642",0,"3","3",0,"3","3",0,"4","4","28","Hispanic","Female","1","Employed full time outside of the home","5","Independent","Conservative","2",0,"Only now and then","No","$80,000 to $99,999","Less than High School","Neither","Somewhat conservative","C","M_Supp","C",3,3,5,"0","0","fund|check|core","fund|check|core","core|fund|check"
"643",1,"5","5",0,"3","3",0,"5","5","38","White","Female","5","Employed full time outside of the home","4","Democrat","Liberal","4",0,"Most of the time","No","$60,000 to $79,999","Bachelor's degree","Strong","Somewhat liberal","M_Supp","P_Opp","P_Supp",1,2,5,"3","1","core|check|fund","fund|check|core","core|check|fund"
"644",0,"2","2",0,"2","3",0,"4","4","25","White","Female","2","Employed part time outside of the home","2","Independent","Conservative","2",0,"Only now and then","No","$20,000 to $39,999","High School / GED","Closer to the Republican Party","Somewhat conservative","C","C","P_Opp",4,4,1,"2","0","fund|check|core","core|check|fund","fund|core|check"
"645",1,"3","3",0,"2","3",0,"2","1","35","White","Male","5","Employed full time outside of the home","6","Independent","Conservative","3",1,"Some of the time","Yes","$100,000 to $149,999","Bachelor's degree","Closer to the Republican Party","Somewhat conservative","P_Supp","P_Opp","C",2,4,1,"3","1","check|core|fund","core|fund|check","check|fund|core"
"646",0,"2","3",0,"2","3",0,"2","3","46","White","Male","5","Employed full time outside of the home","2","Democrat","Liberal","3",1,"Some of the time","Yes","$20,000 to $39,999","Bachelor's degree","Not very strong","Somewhat liberal","P_Supp","P_Opp","P_Opp",5,4,3,"3","1","core|check|fund","fund|core|check","core|check|fund"
"647",0,"4","5",0,"5","5",0,"2","3","63","White","Male","4","Employed part time outside of the home","2","Republican","Conservative","4",0,"Most of the time","No","$20,000 to $39,999","Associate degree","Not very strong","Somewhat conservative","M_Opp","M_Supp","M_Supp",5,5,1,"3","1","core|fund|check","fund|check|core","fund|check|core"
"648",1,"3","3",0,"5","5",1,"5","5","29","White","Male","3","Unemployed","1","Independent","Conservative","2",1,"Only now and then","Yes","Less than $20,000","Some college work","Closer to the Republican Party","Somewhat conservative","M_Opp","M_Supp","C",4,5,5,"1","0","check|core|fund","core|fund|check","core|fund|check"
"649",1,"4","4",0,"4","4",0,"4","4","65","White","Female","6","Unemployed","3","Democrat","Liberal","4",1,"Most of the time","Yes","$40,000 to $59,999","Master's degree","Not very strong","Somewhat liberal","C","P_Supp","C",2,1,4,"1","1","fund|check|core","check|core|fund","fund|check|core"
"650",0,"4","4",0,"4","5",0,"5","5","31","White","Male","4","Employed full time outside of the home","1","Democrat","Conservative","1",0,"Hardly at all","No","Less than $20,000","Associate degree","Not very strong","Somewhat conservative","P_Supp","M_Supp","P_Supp",2,4,5,"0","0","core|fund|check","check|core|fund","fund|check|core"
"651",1,"3","3",0,"2","2",0,"4","4","36","White","Male","5","Employed full time outside of the home","3","Democrat","Liberal","4",1,"Most of the time","Yes","$40,000 to $59,999","Bachelor's degree","Strong","Very liberal","M_Supp","C","P_Opp",1,3,5,"2","1","check|fund|core","core|check|fund","check|fund|core"
"652",1,"5","5",1,"5","5",0,"5","5","32","Black or African-American","Male","5","Employed full time outside of the home","3","Democrat","Liberal","3",0,"Some of the time","No","$40,000 to $59,999","Bachelor's degree","Strong","Somewhat liberal","P_Supp","M_Opp","M_Opp",1,5,5,"1","0","core|check|fund","core|check|fund","core|fund|check"
"653",0,"2","4",0,"4","2",1,"2","3","33","White","Male","5","Employed full time outside of the home","2","Republican","Conservative","2",0,"Only now and then","No","$20,000 to $39,999","Bachelor's degree","Not very strong","Somewhat conservative","P_Supp","P_Opp","M_Supp",2,5,2,"2","0","core|check|fund","check|core|fund","fund|core|check"
"654",0,"3","3",0,"1","1",0,"4","4","39","White","Male","5","Employed full time outside of the home","2","Democrat","Liberal","4",1,"Most of the time","Yes","$20,000 to $39,999","Bachelor's degree","Strong","Very liberal","M_Supp","P_Opp","M_Supp",1,1,5,"1","3","check|core|fund","check|core|fund","fund|core|check"
"655",0,"4","2",0,"1","4",1,"4","4","53","White","Female","4","Employed part time outside of the home","5","Democrat","Liberal","3",1,"Some of the time","Yes","$80,000 to $99,999","Associate degree","Not very strong","Somewhat liberal","M_Opp","C","M_Supp",4,5,4,"1","0","check|core|fund","fund|core|check","check|fund|core"
"656",0,"3","3",0,"3","3",0,"2","2","47","Other","Female","4","Unemployed","3","Republican","Conservative","3",0,"Some of the time","No","$40,000 to $59,999","Associate degree","Strong","Somewhat conservative","C","P_Supp","P_Opp",4,4,2,"1","0","core|check|fund","check|core|fund","check|fund|core"
"657",1,"5","5",1,"4","4",0,"5","5","29","Hispanic","Female","6","Employed full time outside of the home","3","Democrat","Liberal","4",0,"Most of the time","No","$40,000 to $59,999","Master's degree","Strong","Very liberal","M_Opp","M_Opp","C",1,3,5,"2","0","core|check|fund","core|fund|check","fund|check|core"
"658",1,"4","3",0,"4","4",0,"5","5","27","Black or African-American","Male","3","Employed full time outside of the home","2","Independent","Neither","4",0,"Most of the time","No","$20,000 to $39,999","Some college work","Closer to the Democratic Party","Closer to liberals","M_Opp","M_Opp","P_Supp",5,2,5,"2","0","check|fund|core","check|fund|core","core|fund|check"
"659",0,"3","5",1,"4","5",0,"4","3","26","White","Male","5","Employed full time outside of the home","2","Republican","Conservative","4",0,"Most of the time","No","$20,000 to $39,999","Bachelor's degree","Strong","Very conservative","P_Supp","C","M_Opp",4,4,1,"2","1","check|core|fund","check|core|fund","fund|check|core"
"660",0,"1","1",0,"1","2",0,"1","1","33","Asian","Male","7","Employed full time outside of the home","5","Independent","Neither","4",0,"Most of the time","No","$80,000 to $99,999","Professional degree (PhD, JD, MD)","Closer to the Republican Party","Closer to conservatives","M_Opp","M_Supp","M_Opp",5,4,2,"1","1","fund|core|check","core|check|fund","fund|core|check"
"661",1,"3","4",0,"4","2",1,"3","2","26","White","Female","6","Employed full time outside of the home","3","Democrat","Liberal","3",0,"Some of the time","No","$40,000 to $59,999","Master's degree","Not very strong","Somewhat liberal","P_Supp","M_Supp","M_Opp",2,5,4,"3","1","check|core|fund","core|fund|check","check|core|fund"
"662",0,"5","5",0,"3","2",0,"2","4","34","White","Male","5","Employed full time outside of the home","3","Something else","Neither","4",0,"Most of the time","No","$40,000 to $59,999","Bachelor's degree",NA,"Neither","P_Supp","C","P_Opp",1,1,4,"1","1","check|fund|core","fund|core|check","fund|core|check"
"663",1,"5","5",0,"5","5",1,"5","5","47","White","Female","4","Unemployed","3","Democrat","Liberal","4",1,"Most of the time","Yes","$40,000 to $59,999","Associate degree","Strong","Very liberal","M_Supp","P_Opp","C",1,1,4,"1","2","fund|core|check","check|core|fund","core|fund|check"
"664",0,"4","4",0,"3","3",0,"4","4","41","White","Male","3","Unemployed","2","Democrat","Liberal","3",1,"Some of the time","Yes","$20,000 to $39,999","Some college work","Strong","Very liberal","P_Supp","P_Opp","C",3,4,4,"2","0","fund|core|check","fund|check|core","core|check|fund"
"665",0,"2","1",1,"4","5",1,"4","4","64","White","Male","3","Employed part time outside of the home","6","Democrat","Liberal","3",1,"Some of the time","Yes","$100,000 to $149,999","Some college work","Not very strong","Somewhat liberal","P_Supp","P_Supp","P_Opp",5,1,4,"1","1","core|fund|check","core|check|fund","fund|core|check"
"666",0,"5","4",0,"4","4",0,"5","5","61","White","Female","3","Unemployed","1","Democrat","Liberal","4",0,"Most of the time","No","Less than $20,000","Some college work","Strong","Very liberal","P_Opp","C","P_Opp",1,2,5,"1","1","fund|core|check","check|core|fund","check|fund|core"
"667",0,"4","3",0,"4","3",1,"4","4","44","White","Female","4","Employed full time outside of the home","5","Republican","Conservative","2",0,"Only now and then","No","$80,000 to $99,999","Associate degree","Strong","Very conservative","M_Supp","P_Supp","C",5,4,4,"0","0","fund|check|core","fund|check|core","check|fund|core"
"668",0,"3","3",0,"2","2",0,"3","3","36","White","Female","5","Unemployed","2","Democrat","Liberal","3",0,"Some of the time","No","$20,000 to $39,999","Bachelor's degree","Not very strong","Somewhat liberal","P_Supp","P_Opp","M_Opp",1,2,5,"0","0","core|fund|check","check|core|fund","check|core|fund"
"669",1,"4","3",0,"2","3",0,"3","4","37","White","Female","6","Employed part time outside of the home","1","Democrat","Liberal","4",1,"Most of the time","Yes","Less than $20,000","Master's degree","Strong","Very liberal","M_Opp","P_Opp","M_Supp",1,4,5,"1","1","core|check|fund","check|core|fund","check|fund|core"
"670",1,"1","1",0,"1","2",0,"3","3","23","Asian","Male","5","Employed part time outside of the home","2","Independent","Liberal","3",0,"Some of the time","No","$20,000 to $39,999","Bachelor's degree","Closer to the Democratic Party","Somewhat liberal","M_Opp","M_Opp","P_Opp",3,3,5,"2","1","check|core|fund","check|fund|core","core|check|fund"
"671",0,"3","3",0,"3","3",0,"3","3","49","White","Female","5","Employed full time outside of the home","5","Independent","Conservative","4",0,"Most of the time","No","$80,000 to $99,999","Bachelor's degree","Neither","Somewhat conservative","P_Opp","M_Opp","M_Opp",5,1,2,"3","1","core|check|fund","core|check|fund","check|core|fund"
"672",0,"5","4",0,"3","4",0,"5","5","55","White","Female","3","Employed full time outside of the home","6","Republican","Conservative","3",0,"Some of the time","No","$100,000 to $149,999","Some college work","Not very strong","Somewhat conservative","C","P_Supp","P_Opp",5,4,5,"2","0","fund|check|core","core|check|fund","fund|check|core"
"673",0,"5","5",0,"4","4",0,"4","4","38","White","Female","7","Employed full time outside of the home","4","Democrat","Liberal","4",1,"Most of the time","Yes","$60,000 to $79,999","Professional degree (PhD, JD, MD)","Strong","Very liberal","M_Supp","C","P_Opp",1,2,4,"2","1","fund|check|core","core|check|fund","core|fund|check"
"674",0,"3","3",0,"3","1",0,"1","1","34","White","Male","5","Employed full time outside of the home","5","Democrat","Neither","4",0,"Most of the time","No","$80,000 to $99,999","Bachelor's degree","Not very strong","Neither","M_Supp","C","C",5,1,1,"4","0","check|core|fund","core|fund|check","check|core|fund"
"675",1,"4","5",0,"4","3",1,"4","4","39","White","Male","3","Employed full time outside of the home","3","Independent","Neither","2",0,"Only now and then","No","$40,000 to $59,999","Some college work","Closer to the Democratic Party","Closer to liberals","M_Supp","P_Opp","M_Supp",1,2,5,"1","0","fund|core|check","core|check|fund","core|fund|check"
"676",0,"3","4",0,"2","2",0,"4","4","24","White","Female","5","Employed full time outside of the home","3","Democrat","Liberal","3",1,"Some of the time","Yes","$40,000 to $59,999","Bachelor's degree","Not very strong","Somewhat liberal","C","P_Opp","M_Opp",1,4,5,"2","0","fund|core|check","check|core|fund","core|fund|check"
"677",0,"3","4",0,"4","4",0,"2","3","38","Hispanic","Male","5","Employed full time outside of the home","3","Republican","Conservative","3",0,"Some of the time","No","$40,000 to $59,999","Bachelor's degree","Not very strong","Somewhat conservative","M_Opp","M_Supp","P_Opp",4,4,2,"1","0","fund|check|core","check|fund|core","fund|core|check"
"678",0,"4","4",0,"3","3",0,"5","5","22","White","Male","2","Employed part time outside of the home","1","Independent","Neither","3",0,"Some of the time","No","Less than $20,000","High School / GED","Neither","Neither","M_Supp","P_Supp","P_Supp",1,3,2,"1","0","fund|core|check","check|core|fund","fund|core|check"
"679",0,"4","4",0,"3","5",0,"2","3","70","White","Male","7","Employed part time outside of the home","5","Republican","Conservative","3",1,"Some of the time","Yes","$80,000 to $99,999","Professional degree (PhD, JD, MD)","Strong","Very conservative","M_Supp","P_Opp","C",5,4,3,"2","2","fund|core|check","fund|check|core","fund|check|core"
"680",1,"2","2",0,"1","1",0,"2","2","30","White","Male","4","Employed part time outside of the home","2","Republican","Conservative","3",0,"Some of the time","No","$20,000 to $39,999","Associate degree","Not very strong","Somewhat conservative","P_Opp","M_Supp","C",4,4,4,"2","0","check|fund|core","check|fund|core","fund|core|check"
"681",0,"5","5",0,"5","4",0,"5","5","31","White","Female","5","Employed full time outside of the home","2","Democrat","Liberal","3",0,"Some of the time","No","$20,000 to $39,999","Bachelor's degree","Not very strong","Somewhat liberal","P_Opp","C","M_Supp",2,2,5,"1","1","core|fund|check","fund|check|core","core|fund|check"
"682",0,"5","5",0,"4","4",1,"4","4","63","White","Female","4","Retired","1","Democrat","Liberal","3",0,"Some of the time","No","Less than $20,000","Associate degree","Strong","Somewhat liberal","P_Supp","P_Supp","C",4,4,2,"1","1","check|fund|core","check|core|fund","check|core|fund"
"683",0,"5","4",0,"2","2",0,"3","3","25","White","Male","5","Employed full time outside of the home","1","Democrat","Liberal","3",0,"Some of the time","No","Less than $20,000","Bachelor's degree","Strong","Very liberal","P_Opp","C","M_Opp",1,2,5,"2","2","core|fund|check","fund|core|check","core|fund|check"
"684",1,"5","5",1,"5","5",1,"5","5","23","Hispanic","Male","4","Employed full time outside of the home","4","Independent","Conservative","4",0,"Most of the time","No","$60,000 to $79,999","Associate degree","Closer to the Republican Party","Very conservative","C","M_Opp","M_Opp",5,5,1,"2","4","check|fund|core","core|fund|check","core|check|fund"
"685",1,"3","3",0,"1","1",0,"2","3","27","Hispanic","Female","4","Student","1","Democrat","Liberal","2",0,"Only now and then","No","Less than $20,000","Associate degree","Not very strong","Somewhat liberal","M_Opp","M_Opp","P_Opp",2,3,5,"2","0","fund|check|core","fund|core|check","check|core|fund"
"686",1,"4","4",0,"3","3",0,"4","4","26","White","Female","6","Student","2","Democrat","Liberal","3",0,"Some of the time","No","$20,000 to $39,999","Master's degree","Strong","Very liberal","M_Supp","P_Supp","M_Supp",1,3,5,"3","1","core|fund|check","check|fund|core","fund|check|core"
"687",1,"4","4",0,"2","4",0,"2","2","46","White","Female","3","Employed part time outside of the home","2","Independent","Conservative","2",0,"Only now and then","No","$20,000 to $39,999","Some college work","Closer to the Republican Party","Somewhat conservative","M_Opp","M_Opp","M_Opp",4,4,2,"0","0","check|fund|core","core|fund|check","fund|core|check"
"688",1,"4","3",0,"3","3",0,"5","5","25","Asian","Male","5","Student","2","Independent","Liberal","4",0,"Most of the time","No","$20,000 to $39,999","Bachelor's degree","Closer to the Democratic Party","Somewhat liberal","P_Supp","M_Opp","M_Supp",1,2,5,"1","0","fund|core|check","fund|check|core","check|fund|core"
