"","control","treatment1","treatment2","treatment3","treatment4","variance","levels","groups","sampled_numbers","repeats","diff","label"
"5086",2.93457943925234,2.87272727272727,3.17708333333333,2.93258426966292,3.0353982300885,1.94149824336066,5,5,515,100,0.304356060606061,"rand"
"5087",2.90654205607477,2.9,2.79166666666667,3.14606741573034,3.08849557522124,1.97932076612142,5,5,515,100,0.354400749063671,"rand"
"5088",2.89719626168224,3.09090909090909,3.1875,3.2247191011236,2.95575221238938,2.19457519549696,5,5,515,100,0.327522839441353,"rand"
"5089",3.09345794392523,3.09090909090909,2.91666666666667,3.08988764044944,2.67256637168142,1.98528956216237,5,5,515,100,0.420891572243817,"rand"
"5090",2.83177570093458,2.81818181818182,3.1875,2.98876404494382,2.84070796460177,2.04678327226021,5,5,515,100,0.369318181818182,"rand"
"5091",2.97196261682243,2.97272727272727,3.11458333333333,3.02247191011236,3.00884955752212,1.98808507423218,5,5,515,100,0.142620716510903,"rand"
"5092",3.05607476635514,2.86363636363636,3.04166666666667,3.10112359550562,2.92920353982301,1.98826640474482,5,5,515,100,0.237487231869254,"rand"
"5093",3.1588785046729,3,2.83333333333333,2.8876404494382,3.10619469026549,2.02525782932265,5,5,515,100,0.325545171339564,"rand"
"5094",3.09345794392523,3.1,2.94791666666667,3.20224719101124,3.09734513274336,2.05266140304484,5,5,515,100,0.254330524344569,"rand"
"5095",3.11214953271028,3.1,2.90625,2.93258426966292,2.82300884955752,2.0811680707189,5,5,515,100,0.289140683152758,"rand"
"5096",3.04672897196262,3.00909090909091,2.90625,3.01123595505618,3.25663716814159,1.97584526462922,5,5,515,100,0.350387168141593,"rand"
"5097",2.92523364485981,2.95454545454545,2.54166666666667,3.06741573033708,2.92920353982301,1.9031921725662,5,5,515,100,0.525749063670412,"rand"
"5098",3.05607476635514,2.93636363636364,2.97916666666667,3.41573033707865,3,1.97228665331873,5,5,515,100,0.479366700715015,"rand"
"5099",2.89719626168224,3.15454545454545,3.01041666666667,3.08988764044944,2.7787610619469,1.9879490763477,5,5,515,100,0.375784392598552,"rand"
"5100",2.50467289719626,3.02727272727273,2.85416666666667,2.89887640449438,3.00884955752212,2.03489101280647,5,5,515,100,0.522599830076466,"rand"
"5101",2.83928571428571,2.84347826086957,3.13253012048193,2.85294117647059,3.11504424778761,1.93437295528899,5,5,525,100,0.293244406196213,"rand"
"5102",2.90178571428571,2.96521739130435,3.02409638554217,3.03921568627451,3.15044247787611,1.98831697564522,5,5,525,100,0.248656763590392,"rand"
"5103",2.9375,3.1304347826087,2.91566265060241,3.02941176470588,2.86725663716814,1.97093420574337,5,5,525,100,0.263178145440554,"rand"
"5104",2.89285714285714,2.98260869565217,3.3855421686747,2.95098039215686,2.98230088495575,2.03200290803344,5,5,525,100,0.492685025817556,"rand"
"5105",2.82142857142857,3,3.03614457831325,2.97058823529412,3.10619469026549,2.01885132679026,5,5,525,100,0.284766118836915,"rand"
"5106",3.07142857142857,2.91304347826087,3.24096385542169,3,3.0353982300885,2.10511086877499,5,5,525,100,0.327920377160817,"rand"
"5107",2.86607142857143,2.80869565217391,2.96385542168675,3.43137254901961,3.1858407079646,1.98055252635405,5,5,525,100,0.622676896845694,"rand"
"5108",2.83035714285714,2.73913043478261,3.26506024096386,3.00980392156863,3.15044247787611,2.16191930207197,5,5,525,100,0.525929806181247,"rand"
"5109",3.15178571428571,3.01739130434783,3.07228915662651,2.67647058823529,2.82300884955752,1.93608142493639,5,5,525,100,0.47531512605042,"rand"
"5110",2.85714285714286,3.20869565217391,2.89156626506024,3.03921568627451,3.04424778761062,1.95778262450018,5,5,525,100,0.351552795031056,"rand"
"5111",3.15178571428571,2.88695652173913,3.07228915662651,2.94117647058824,2.84070796460177,1.81226463104326,5,5,525,100,0.311077749683944,"rand"
"5112",3.125,2.98260869565217,3.08433734939759,2.93137254901961,3.12389380530973,1.91739003998546,5,5,525,100,0.193627450980392,"rand"
"5113",3.08928571428571,3.06086956521739,3.21686746987952,3.02941176470588,2.84070796460177,1.91075972373682,5,5,525,100,0.376159505277748,"rand"
"5114",3.07142857142857,2.81739130434783,3.13253012048193,2.90196078431373,2.94690265486726,2.0713413304253,5,5,525,100,0.315138816134101,"rand"
"5115",2.82142857142857,2.99130434782609,2.92771084337349,3.08823529411765,2.90265486725664,1.92633224282079,5,5,525,100,0.266806722689076,"rand"
"5116",3.09821428571429,2.97391304347826,2.66265060240964,3.05882352941176,2.78761061946903,2.03291893856779,5,5,525,100,0.435563683304647,"rand"
"5117",2.96428571428571,2.95652173913043,2.83132530120482,2.93137254901961,3.11504424778761,1.90925481643039,5,5,525,100,0.283718946582791,"rand"
"5118",3.03571428571429,2.90434782608696,3.39759036144578,2.93137254901961,2.65486725663717,1.93747728098873,5,5,525,100,0.742723104808615,"rand"
"5119",3.14285714285714,3.12173913043478,2.92771084337349,3,3.00884955752212,1.98055252635405,5,5,525,100,0.215146299483649,"rand"
"5120",3.08035714285714,3.15652173913043,3.21686746987952,2.81372549019608,3,1.93265721555798,5,5,525,100,0.403141979683439,"rand"
"5121",3.02678571428571,2.95652173913043,2.89156626506024,2.98039215686275,2.90265486725664,2.00935659760087,5,5,525,100,0.135219449225473,"rand"
"5122",3.14285714285714,3.14782608695652,2.91566265060241,3.07843137254902,2.98230088495575,2.07643038894947,5,5,525,100,0.232163436354112,"rand"
"5123",3.13392857142857,2.96521739130435,3.20481927710843,2.96078431372549,2.89380530973451,1.97657579062159,5,5,525,100,0.311013967373921,"rand"
"5124",3.20535714285714,3.12173913043478,2.83132530120482,2.90196078431373,2.94690265486726,2.0627989821883,5,5,525,100,0.374031841652323,"rand"
"5125",2.97321428571429,2.83478260869565,3.25301204819277,2.90196078431373,3.00884955752212,2.02253725917848,5,5,525,100,0.418229439497119,"rand"
"5126",2.99107142857143,2.83478260869565,3.31325301204819,2.7843137254902,2.78761061946903,2.03998545983279,5,5,525,100,0.528939286557997,"rand"
"5127",3.0625,2.89565217391304,2.96385542168675,3.17647058823529,3.06194690265487,2.03139222101054,5,5,525,100,0.28081841432225,"rand"
"5128",3.07142857142857,3.08695652173913,3.04819277108434,2.87254901960784,2.90265486725664,1.99616866593966,5,5,525,100,0.214407502131287,"rand"
"5129",2.92857142857143,2.95652173913043,3.03614457831325,2.87254901960784,2.89380530973451,2.0089058524173,5,5,525,100,0.16359555870541,"rand"
"5130",2.88392857142857,2.8695652173913,2.8433734939759,3.05882352941176,3.12389380530973,1.90870229007634,5,5,525,100,0.280520311333831,"rand"
"5131",2.92857142857143,2.71304347826087,2.96385542168675,3.32352941176471,2.93805309734513,2.12095965103599,5,5,525,100,0.610485933503837,"rand"
"5132",3.08928571428571,3.10434782608696,3.27710843373494,2.98039215686275,3.0353982300885,2.07021446746638,5,5,525,100,0.296716276872194,"rand"
"5133",3.16071428571429,3.00869565217391,2.86746987951807,3.08823529411765,3.14159292035398,2.0590185387132,5,5,525,100,0.293244406196213,"rand"
"5134",2.95535714285714,2.92173913043478,3.16867469879518,2.95098039215686,3.11504424778761,1.95014903671392,5,5,525,100,0.246935568360398,"rand"
"5135",2.9375,2.99130434782609,2.85542168674699,3.03921568627451,2.85840707964602,1.96956015994184,5,5,525,100,0.183793999527522,"rand"
"5136",2.875,2.88695652173913,2.97590361445783,2.77450980392157,2.95575221238938,1.94429661941112,5,5,525,100,0.201393810536263,"rand"
"5137",3.16071428571429,2.91304347826087,2.90361445783133,2.92156862745098,2.91150442477876,1.95683751363141,5,5,525,100,0.25709982788296,"rand"
"5138",2.91964285714286,2.89565217391304,3.08433734939759,2.81372549019608,2.68141592920354,2.01513631406761,5,5,525,100,0.402921420194051,"rand"
"5139",2.875,2.83478260869565,2.74698795180723,3.05882352941176,2.97345132743363,1.86649945474373,5,5,525,100,0.311835577604536,"rand"
"5140",3.09821428571429,2.99130434782609,3.12048192771084,2.8921568627451,3.24778761061947,2.00456561250454,5,5,525,100,0.355630747874371,"rand"
"5141",3.15178571428571,2.85217391304348,3.09638554216867,2.95098039215686,3.25663716814159,2.07643038894947,5,5,525,100,0.404463255098115,"rand"
"5142",3.15178571428571,3.06086956521739,2.81927710843373,3.2156862745098,3.12389380530973,2.04034896401309,5,5,525,100,0.396409166076069,"rand"
"5143",3.02678571428571,3.14782608695652,3.18072289156627,3.18627450980392,2.87610619469027,2.01708469647401,5,5,525,100,0.310168315113656,"rand"
"5144",3.16071428571429,2.95652173913043,3.37349397590361,3.14705882352941,3.13274336283186,2.02589603780443,5,5,525,100,0.41697223677318,"rand"
"5145",3.08035714285714,3.00869565217391,2.73493975903614,2.8921568627451,3.0353982300885,2.13418393311523,5,5,525,100,0.345417383820998,"rand"
"5146",3.20535714285714,2.99130434782609,3.03614457831325,2.99019607843137,3,1.94447110141767,5,5,525,100,0.21516106442577,"rand"
"5147",2.98214285714286,2.98260869565217,3,2.98039215686275,3.15044247787611,2.00910214467466,5,5,525,100,0.170050321013361,"rand"
"5148",2.71428571428571,2.80869565217391,2.91566265060241,3.02941176470588,2.93805309734513,2.0285350781534,5,5,525,100,0.315126050420168,"rand"
"5149",2.99107142857143,2.98260869565217,2.8433734939759,3.09803921568627,3.01769911504425,2.03429298436932,5,5,525,100,0.254665721710371,"rand"
"5150",2.84821428571429,3.18260869565217,3.19277108433735,2.96078431372549,2.93805309734513,2.03978189749182,5,5,525,100,0.344556798623064,"rand"
"5151",2.99107142857143,3.24347826086957,3.21686746987952,2.93137254901961,3.06194690265487,2.05561613958561,5,5,525,100,0.312105711849958,"rand"
"5152",2.97321428571429,2.8695652173913,3.03614457831325,2.91176470588235,3.00884955752212,1.93891675754271,5,5,525,100,0.166579360921949,"rand"
"5153",3.16071428571429,2.66086956521739,3.19277108433735,3.13725490196078,2.97345132743363,2.026586695747,5,5,525,100,0.531901519119958,"rand"
"5154",2.8125,2.96521739130435,3.07228915662651,2.85294117647059,3.14159292035398,2.09042529989095,5,5,525,100,0.329092920353983,"rand"
"5155",3.07142857142857,2.88695652173913,2.91566265060241,2.99019607843137,2.69911504424779,1.92899309342057,5,5,525,100,0.372313527180784,"rand"
"5156",3,2.88695652173913,3.12048192771084,3.03921568627451,2.83185840707965,1.97592148309706,5,5,525,100,0.288623520631198,"rand"
"5157",2.89285714285714,3.06086956521739,3.24096385542169,3.05882352941176,2.76991150442478,2.01326790258088,5,5,525,100,0.471052350996908,"rand"
"5158",2.95535714285714,2.96521739130435,3.20481927710843,2.77450980392157,3.1858407079646,1.94643402399128,5,5,525,100,0.430309473186865,"rand"
"5159",3.04464285714286,3.07826086956522,2.91566265060241,3.04901960784314,3.02654867256637,1.95910577971647,5,5,525,100,0.162598218962808,"rand"
"5160",2.98214285714286,2.90434782608696,2.73493975903614,2.85294117647059,2.69911504424779,1.90564885496183,5,5,525,100,0.28302781289507,"rand"
"5161",3,3,3.02409638554217,3.05882352941176,2.84070796460177,1.9614685568884,5,5,525,100,0.218115564809994,"rand"
"5162",2.97321428571429,2.89565217391304,3.01204819277108,3.11764705882353,3.0353982300885,2.06105416212286,5,5,525,100,0.221994884910486,"rand"
"5163",2.85714285714286,2.86086956521739,3.03614457831325,2.81372549019608,2.76991150442478,1.87704107597237,5,5,525,100,0.266233073888474,"rand"
"5164",3.16964285714286,2.84347826086957,3.18072289156627,3.06862745098039,2.98230088495575,1.98885496183206,5,5,525,100,0.3372446306967,"rand"
"5165",2.82142857142857,2.75652173913043,2.8433734939759,2.99019607843137,2.94690265486726,2.07479462013813,5,5,525,100,0.233674339300938,"rand"
"5166",2.91071428571429,2.75652173913043,2.87951807228916,3.05882352941176,3.17699115044248,2.00969102144675,5,5,525,100,0.420469411312043,"rand"
"5167",3.07142857142857,3.03478260869565,3,2.90196078431373,2.93805309734513,2.16212286441294,5,5,525,100,0.169467787114846,"rand"
"5168",3.125,2.88695652173913,2.7710843373494,2.90196078431373,3.10619469026549,1.88838240639767,5,5,525,100,0.353915662650603,"rand"
"5169",2.91071428571429,2.91304347826087,2.98795180722892,3.06862745098039,2.80530973451327,1.80063249727372,5,5,525,100,0.263317716467118,"rand"
"5170",3.04464285714286,3.0695652173913,3.08433734939759,2.91176470588235,2.80530973451327,2.03200290803344,5,5,525,100,0.279027614884316,"rand"
"5171",2.97321428571429,2.81739130434783,2.78313253012048,2.93137254901961,3.17699115044248,2.05992002908033,5,5,525,100,0.393858620321996,"rand"
"5172",2.92857142857143,2.87826086956522,2.87951807228916,2.82352941176471,2.92920353982301,2.01067248273355,5,5,525,100,0.105674128058303,"rand"
"5173",3.00892857142857,3.32173913043478,2.86746987951807,3.20588235294118,2.76991150442478,2.06312613595056,5,5,525,100,0.551827626010004,"rand"
"5174",3.02678571428571,2.9304347826087,3.1566265060241,2.85294117647059,2.99115044247788,1.94633224282079,5,5,525,100,0.303685329553508,"rand"
"5175",2.92857142857143,3.05217391304348,2.91566265060241,3.16666666666667,2.97345132743363,2.00945110868775,5,5,525,100,0.251004016064257,"rand"
"5176",2.91964285714286,2.92173913043478,3.04819277108434,2.73529411764706,3.15044247787611,1.99408942202835,5,5,525,100,0.415148360229047,"rand"
"5177",3.05357142857143,2.89565217391304,2.93975903614458,2.95098039215686,3.08849557522124,1.97315158124318,5,5,525,100,0.192843401308195,"rand"
"5178",2.99107142857143,3.06086956521739,3.31325301204819,3.08823529411765,3.06194690265487,2.00307524536532,5,5,525,100,0.322181583476764,"rand"
"5179",2.96428571428571,3.15652173913043,3.19277108433735,2.91176470588235,2.92920353982301,2.13106506724827,5,5,525,100,0.281006378454997,"rand"
"5180",3.09821428571429,2.9304347826087,2.74698795180723,3.06862745098039,2.8141592920354,1.92757542711741,5,5,525,100,0.351226333907057,"rand"
"5181",2.85714285714286,2.99130434782609,3.1566265060241,2.83333333333333,2.94690265486726,1.94582333696838,5,5,525,100,0.323293172690763,"rand"
"5182",3.25,2.9304347826087,3.16867469879518,3.06862745098039,2.88495575221239,2.08875318066158,5,5,525,100,0.365044247787611,"rand"
"5183",3.03571428571429,3.14782608695652,3.26506024096386,3.06862745098039,2.7787610619469,1.86604870956016,5,5,525,100,0.486299179016953,"rand"
"5184",2.92857142857143,2.98260869565217,2.62650602409639,2.76470588235294,3.25663716814159,1.8884187568157,5,5,525,100,0.630131144045208,"rand"
"5185",2.83035714285714,3.12173913043478,2.89156626506024,2.96078431372549,2.88495575221239,1.99078153398764,5,5,525,100,0.29138198757764,"rand"
"5186",3.13392857142857,3.0695652173913,3.03614457831325,3.01960784313725,3.01769911504425,2.08833151581243,5,5,525,100,0.116229456384324,"rand"
"5187",2.88392857142857,3.02608695652174,2.95180722891566,3.02941176470588,3.23008849557522,2.13086150490731,5,5,525,100,0.34615992414665,"rand"
"5188",2.82142857142857,3.00869565217391,2.91566265060241,3.1078431372549,2.9646017699115,2.03113049800073,5,5,525,100,0.28641456582633,"rand"
"5189",3.0625,3.06086956521739,2.93975903614458,3.02941176470588,2.7787610619469,1.97075972373682,5,5,525,100,0.283738938053097,"rand"
"5190",2.94642857142857,2.88695652173913,2.95180722891566,2.93137254901961,2.99115044247788,1.96788077062886,5,5,525,100,0.104193920738746,"rand"
"5191",2.98214285714286,3.09565217391304,3.19277108433735,3,3.05309734513274,1.98314794620138,5,5,525,100,0.210628227194492,"rand"
"5192",3.01785714285714,3.16521739130435,3.01204819277108,2.84313725490196,2.98230088495575,2.16406397673573,5,5,525,100,0.322080136402387,"rand"
"5193",3.02678571428571,3.07826086956522,2.93975903614458,2.8921568627451,3.20353982300885,1.99296255906943,5,5,525,100,0.311382960263752,"rand"
"5194",2.92857142857143,3.27826086956522,3.14457831325301,3.18627450980392,2.94690265486726,2.06188295165394,5,5,525,100,0.349689440993789,"rand"
"5195",2.91071428571429,2.82608695652174,3,2.90196078431373,2.71681415929204,1.88191930207197,5,5,525,100,0.283185840707965,"rand"
"5196",3.10714285714286,3.11304347826087,3.12048192771084,2.98039215686275,3.12389380530973,1.9328098873137,5,5,525,100,0.14350164844699,"rand"
"5197",2.82142857142857,2.99130434782609,2.83132530120482,2.97058823529412,3.13274336283186,1.97708469647401,5,5,525,100,0.311314791403287,"rand"
"5198",2.99107142857143,2.9304347826087,2.74698795180723,2.80392156862745,2.67256637168142,2.03928026172301,5,5,525,100,0.318505056890012,"rand"
"5199",2.97321428571429,2.75652173913043,3.10843373493976,2.96078431372549,3.23893805309735,2.10495819701927,5,5,525,100,0.48241631396691,"rand"
"5200",3.01785714285714,3.00869565217391,2.96385542168675,3.24509803921569,2.8141592920354,1.94650672482734,5,5,525,100,0.430938747180288,"rand"
"5201",2.98130841121495,2.93333333333333,2.84210526315789,2.95192307692308,3.0952380952381,1.94961671742098,5,5,535,100,0.253132832080201,"rand"
"5202",2.83177570093458,2.93333333333333,3.06140350877193,2.84615384615385,3.35238095238095,1.9643879729777,5,5,535,100,0.520605251446373,"rand"
"5203",2.96261682242991,2.84761904761905,3.14035087719298,2.77884615384615,3.11428571428571,1.97861318212048,5,5,535,100,0.361504723346829,"rand"
"5204",2.85046728971963,2.8952380952381,3.34210526315789,3.125,2.98095238095238,2.03372886695369,5,5,535,100,0.491637973438269,"rand"
"5205",2.78504672897196,3.04761904761905,2.81578947368421,3.11538461538462,2.96190476190476,2.03221673842277,5,5,535,100,0.330337886412653,"rand"
"5206",3.18691588785047,2.99047619047619,2.90350877192982,3.05769230769231,3.13333333333333,2.06092617872519,5,5,535,100,0.283407115920643,"rand"
"5207",2.98130841121495,3.02857142857143,3.13157894736842,2.875,3.20952380952381,2.08208197696804,5,5,535,100,0.33452380952381,"rand"
"5208",3.00934579439252,2.91428571428571,2.90350877192982,3.15384615384615,3,2.05053029507508,5,5,535,100,0.250337381916329,"rand"
"5209",2.85981308411215,3.13333333333333,3.03508771929825,2.79807692307692,2.98095238095238,1.93867478735693,5,5,535,100,0.33525641025641,"rand"
